Unique_Seq_ID	Cleavage_State	Terminus_State	Protein_Name	Protein_Expectation_Value_Log(e)	Protein_Intensity_Log(I)
1	1	0	SO_0704	-530.3	7.31
2	2	0	SO_0704	-530.3	7.31
3	2	0	SO_0704	-530.3	7.31
4	2	0	SO_0704	-530.3	7.31
5	1	0	SO_0704	-530.3	7.31
6	1	0	SO_0704	-530.3	7.31
7	2	0	SO_0704	-530.3	7.31
8	1	0	SO_0704	-530.3	7.31
9	2	0	SO_0704	-530.3	7.31
10	1	0	SO_0704	-530.3	7.31
11	2	0	SO_0704	-530.3	7.31
12	1	0	SO_0704	-530.3	7.31
13	1	0	SO_0704	-530.3	7.31
14	2	0	SO_0704	-530.3	7.31
15	2	0	SO_0704	-530.3	7.31
16	2	0	SO_0704	-530.3	7.31
17	2	0	SO_0704	-530.3	7.31
18	1	0	SO_0704	-530.3	7.31
19	2	0	SO_0704	-530.3	7.31
20	2	0	SO_0704	-530.3	7.31
21	2	0	SO_0704	-530.3	7.31
22	2	0	SO_0704	-530.3	7.31
23	1	0	SO_0704	-530.3	7.31
24	2	0	SO_0704	-530.3	7.31
25	2	0	SO_0704	-530.3	7.31
26	1	0	SO_0704	-530.3	7.31
27	2	0	SO_0704	-530.3	7.31
28	2	0	SO_0704	-530.3	7.31
29	2	0	SO_0704	-530.3	7.31
30	1	0	SO_0704	-530.3	7.31
31	2	0	SO_0704	-530.3	7.31
32	2	0	SO_0704	-530.3	7.31
33	2	0	SO_0704	-530.3	7.31
34	2	0	SO_0704	-530.3	7.31
35	1	0	SO_0704	-530.3	7.31
36	2	0	SO_0704	-530.3	7.31
37	1	0	SO_0704	-530.3	7.31
38	2	0	SO_0704	-530.3	7.31
39	2	0	SO_0704	-530.3	7.31
40	2	0	SO_0704	-530.3	7.31
41	2	0	SO_0704	-530.3	7.31
42	2	0	SO_0704	-530.3	7.31
43	2	0	SO_0704	-530.3	7.31
44	1	0	SO_0704	-530.3	7.31
45	1	0	SO_0704	-530.3	7.31
46	1	0	SO_0704	-530.3	7.31
47	2	0	SO_0704	-530.3	7.31
48	2	0	SO_0704	-530.3	7.31
49	1	0	SO_0704	-530.3	7.31
50	1	0	SO_0704	-530.3	7.31
51	2	0	SO_0704	-530.3	7.31
52	2	0	SO_0704	-530.3	7.31
53	1	0	SO_0704	-530.3	7.31
54	2	0	SO_0704	-530.3	7.31
55	2	0	SO_0704	-530.3	7.31
56	1	0	SO_0704	-530.3	7.31
57	1	0	SO_0704	-530.3	7.31
58	1	0	SO_0704	-530.3	7.31
59	2	2	SO_0704	-530.3	7.31
60	1	0	SO_2907	-530.1	6.98
61	2	0	SO_2907	-530.1	6.98
62	2	0	SO_2907	-530.1	6.98
63	2	0	SO_2907	-530.1	6.98
64	2	0	SO_2907	-530.1	6.98
65	2	0	SO_2907	-530.1	6.98
66	1	0	SO_2907	-530.1	6.98
67	1	0	SO_2907	-530.1	6.98
68	2	0	SO_2907	-530.1	6.98
69	2	0	SO_2907	-530.1	6.98
70	1	0	SO_2907	-530.1	6.98
71	2	0	SO_2907	-530.1	6.98
72	2	0	SO_2907	-530.1	6.98
73	2	0	SO_2907	-530.1	6.98
74	2	0	SO_2907	-530.1	6.98
75	1	0	SO_2907	-530.1	6.98
76	2	0	SO_2907	-530.1	6.98
77	2	0	SO_2907	-530.1	6.98
78	2	0	SO_2907	-530.1	6.98
79	2	0	SO_2907	-530.1	6.98
80	2	0	SO_2907	-530.1	6.98
81	1	0	SO_2907	-530.1	6.98
82	1	0	SO_2907	-530.1	6.98
83	1	0	SO_2907	-530.1	6.98
84	1	0	SO_2907	-530.1	6.98
85	1	0	SO_2907	-530.1	6.98
86	2	0	SO_2907	-530.1	6.98
87	1	0	SO_2907	-530.1	6.98
